SFinal,TipoDes,ExG,GEtario,Sexo,BTRV,BFA,BFPT,BPDT,NEdu,MáxNFPT,OcuEco,TipoBIE,EISUN,PSS,TipoASS,Pareja,Hijos,Gfam,TipoVivienda,SerPúb,RegSalud
Fracaso,Individual,FARC,Entre 41 y 60 años,Femenino,No,No,No,No,Básica Primaria,No Aplica,Sector Informal,No Aplica,No Aplica,Posee Certif Ser Soc,Aporte habilidades Especiales,Sí,1,3,Casa,No,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Bachiller,No Aplica,Sector Informal,No Aplica,No Aplica,Posee Certif Ser Soc,Acompañar Salud y Aliment,No,0,1,Apartamento,Sí,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Alfabetización,No Aplica,Sector Informal,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Casa,Sí,S - SUBSIDIADO
Fracaso,Individual,ELN,Entre 41 y 60 años,Masculino,No,No,No,No,Sin Nivel,No Aplica,Sector Informal,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Casa,Sí,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 41 y 60 años,Femenino,No,No,No,No,Básica Primaria,No Aplica,Sector Informal,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,1,2,Casa,Sí,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Sin Nivel,No Aplica,Sector Informal,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Cuarto(s),Sí,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Básica Secundaria,Complementario,Sector Informal,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Cuarto(s),Sí,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Básica Secundaria,Técnico,Sector Informal,No Aplica,No Aplica,Posee Certif Ser Soc,Generación de espacios,No,2,3,Casa,No,No posee
Fracaso,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Sector Informal,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Casa,Sí,No posee
Fracaso,Individual,FARC,Entre 41 y 60 años,Masculino,Sí,No,No,Sí,Bachiller,Complementario,Sector Informal,Plan de Negocio,En Funcionamiento,Posee Certif Ser Soc,Recuperación Ambiental,No,0,3,Casa,No,C - CONTRIBUTIVO
Fracaso,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Sin Nivel,No Aplica,Sector Informal,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Casa,No,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Bachiller,Técnico,Sector Informal,No Aplica,No Aplica,Posee Certif Ser Soc,Aporte habilidades Especiales,Sí,2,4,Casa,No,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 41 y 60 años,Femenino,No,No,No,No,Básica Secundaria,Complementario,Sector Informal,No Aplica,No Aplica,Posee Certif Ser Soc,Aporte habilidades Especiales,Sí,2,4,Casa,No,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Sin Nivel,No Aplica,Sector Informal,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Cuarto(s),Sí,No posee
Fracaso,Individual,ELN,Entre 41 y 60 años,Masculino,No,No,No,No,Sin Nivel,No Aplica,Sector Informal,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,0,2,Casa,No,No posee
Fracaso,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Sin Nivel,No Aplica,Sector Informal,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,3,5,Apartamento,Sí,No posee
Fracaso,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Básica Secundaria,Complementario,Sector Informal,No Aplica,No Aplica,Posee Certif Ser Soc,Embeller Esp Pub,No,0,1,Casa,No,No posee
Fracaso,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Alfabetización,No Aplica,Sector Informal,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Casa,No,No posee
Fracaso,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Sector Informal,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,0,2,Casa,No,No posee
Fracaso,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Básica Secundaria,No Aplica,Sector Informal,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,0,2,Casa,No,No posee
Fracaso,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Bachiller,Técnico,Sector Informal,No Aplica,No Aplica,Posee Certif Ser Soc,Generación de espacios,No,0,1,Apartamento,Sí,No posee
Fracaso,Individual,FARC,Entre 41 y 60 años,Femenino,No,No,No,Sí,Básica Secundaria,Auxiliar,Sector Informal,No Aplica,No Aplica,Posee Certif Ser Soc,Embeller Esp Pub,No,0,2,Apartamento,Sí,No posee
Fracaso,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Básica Secundaria,Complementario,Sector Informal,No Aplica,No Aplica,Posee Certif Ser Soc,Embeller Esp Pub,Sí,1,6,Casa,Sí,No posee
Fracaso,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Básica Primaria,Operario,Pob Eco Inactiva,No Aplica,No Aplica,Posee Certif Ser Soc,Generación de espacios,Sí,0,3,Casa,No,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Básica Primaria,Complementario,Pob Eco Inactiva,No Aplica,No Aplica,Posee Certif Ser Soc,Embeller Esp Pub,No,0,1,Casa,Sí,No posee
Fracaso,Individual,ELN,Entre 41 y 60 años,Masculino,No,No,No,No,Básica Primaria,Complementario,Pob Eco Inactiva,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,0,2,Habitación,Sí,No posee
Fracaso,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Básica Secundaria,Complementario,Pob Eco Inactiva,No Aplica,No Aplica,Posee Certif Ser Soc,Recuperación Ambiental,Sí,0,2,Casa,No,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Pob Eco Inactiva,No Aplica,No Aplica,Posee Certif Ser Soc,Recuperación Ambiental,No,0,1,Casa,Sí,No posee
Fracaso,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Pob Eco Inactiva,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,1,3,Casa,Sí,No posee
Fracaso,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Básica Primaria,Complementario,Pob Eco Inactiva,No Aplica,No Aplica,Posee Certif Ser Soc,Generación de espacios,Sí,2,4,Casa,Sí,No posee
Fracaso,Individual,FARC,Entre 41 y 60 años,Femenino,No,No,No,No,Alfabetización,No Aplica,Pob Eco Inactiva,No Aplica,No Aplica,No Vinculado Ser Social,Generación de espacios,No,1,2,Apartamento,Sí,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Pob Eco Inactiva,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,1,3,Casa,Sí,No posee
Fracaso,Individual,ELN,Entre 41 y 60 años,Masculino,No,No,No,No,Alfabetización,Operario,Pob Eco Inactiva,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Cuarto(s),Sí,No posee
Fracaso,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Alfabetización,No Aplica,Sin Información,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,No Aplica,No Aplica,No posee
Fracaso,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Sin Nivel,No Aplica,Sin Información,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,No Aplica,No Aplica,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Sin Nivel,No Aplica,Sin Información,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,0,2,No Aplica,No Aplica,S - SUBSIDIADO
Fracaso,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Sin Nivel,No Aplica,Sin Información,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,No Aplica,No Aplica,No posee
Fracaso,Individual,FARC,Entre 41 y 60 años,Masculino,No,No,No,No,Sin Nivel,No Aplica,Sin Información,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,0,2,No Aplica,No Aplica,No posee
Fracaso,Individual,FARC,Mayor de 60 años,Masculino,Sí,No,No,Sí,Básica Secundaria,Operario,No Aplica,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,3,Casa,No,S - SUBSIDIADO
Fracaso,Individual,FARC,Mayor de 60 años,Masculino,No,No,No,No,Sin Nivel,No Aplica,No Aplica,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,1,3,Casa,No,S - SUBSIDIADO
Fracaso,Individual,FARC,Mayor de 60 años,Masculino,No,No,No,No,Sin Nivel,No Aplica,No Aplica,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,2,Cuarto(s),Sí,No posee
Fracaso,Individual,FARC,Mayor de 60 años,Masculino,No,No,No,No,Bachiller,No Aplica,Pob Eco Inactiva,No Aplica,No Aplica,Posee Certif Ser Soc,Embeller Esp Pub,No,0,1,Casa,Sí,S - SUBSIDIADO
Fracaso,Individual,FARC,Mayor de 60 años,Masculino,No,No,No,No,Alfabetización,No Aplica,Pob Eco Inactiva,No Aplica,No Aplica,Posee Certif Ser Soc,Recuperación Ambiental,Sí,1,6,Casa,Sí,C - CONTRIBUTIVO
Fracaso,Individual,FARC,Mayor de 60 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Pob Eco Inactiva,No Aplica,No Aplica,Posee Certif Ser Soc,Embeller Esp Pub,No,0,1,Finca,No,S - SUBSIDIADO
Fracaso,Individual,FARC,Mayor de 60 años,Masculino,No,No,No,No,Básica Primaria,No Aplica,Pob Eco Inactiva,No Aplica,No Aplica,Posee Certif Ser Soc,Embeller Esp Pub,No,0,1,Apartamento,Sí,No posee
Fracaso,Individual,FARC,Mayor de 60 años,Masculino,No,No,No,No,Básica Secundaria,Técnico,Pob Eco Inactiva,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Habitación,Sí,S - SUBSIDIADO
Exito,Individual,ELN,Entre 18 y 25 años,Femenino,No,No,No,No,Bachiller,Técnico,Desocupados,Plan de Negocio,Cerrado,Posee Certif Ser Soc,Recuperación Ambiental,No,1,2,Casa,No,S - SUBSIDIADO
Exito,Individual,FARC,Entre 18 y 25 años,Femenino,No,No,No,No,Bachiller,Técnico,Desocupados,Plan de Negocio,Cerrado,Posee Certif Ser Soc,Embeller Esp Pub,No,1,2,Apartamento,Sí,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Masculino,No,No,No,No,Básica Secundaria,Técnico,Desocupados,Plan de Negocio,Cerrado,Posee Certif Ser Soc,Generación de espacios,Sí,1,3,Casa,Sí,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Femenino,Sí,No,No,Sí,Bachiller,No Aplica,Desocupados,Plan de Negocio,Pendiente por visita ISUN,Posee Certif Ser Soc,Aporte habilidades Especiales,No,2,3,Apartamento,Sí,C - CONTRIBUTIVO
Exito,Individual,FARC,Entre 18 y 25 años,Femenino,Sí,No,Sí,Sí,Básica Primaria,Complementario,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Recuperación Ambiental,No,0,1,Apartamento,Sí,No posee
Exito,Individual,EPL,Entre 18 y 25 años,Masculino,Sí,No,No,Sí,Bachiller,No Aplica,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Acompañar Salud y Aliment,No,0,1,Apartamento,Sí,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Femenino,Sí,No,No,Sí,Bachiller,Complementario,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Acompañar Salud y Aliment,Sí,2,4,Apartamento,Sí,No posee
Exito,Individual,ELN,Entre 18 y 25 años,Masculino,Sí,No,No,Sí,Básica Primaria,Complementario,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Generación de espacios,Sí,0,2,Casa,Sí,C - CONTRIBUTIVO
Exito,Individual,FARC,Entre 18 y 25 años,Masculino,Sí,No,No,Sí,Bachiller,Técnico,Desocupados,Plan de Negocio,Pendiente por visita ISUN,Vinculado a Ser Soc,Generación de espacios,No,0,1,Casa,No,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Femenino,Sí,No,No,Sí,Bachiller,Técnico,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Recuperación Ambiental,Sí,0,2,Otro tipo de vivienda ,No,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Femenino,Sí,Sí,No,Sí,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Generación de espacios,Sí,3,5,No Aplica,No Aplica,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Masculino,Sí,No,No,Sí,Bachiller,Técnico,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Apartamento,Sí,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Femenino,Sí,No,No,Sí,Bachiller,Complementario,Desocupados,Plan de Negocio,Pendiente por visita ISUN,Posee Certif Ser Soc,Embeller Esp Pub,Sí,2,4,Casa,Sí,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Femenino,Sí,No,No,Sí,Bachiller,Técnico,Desocupados,Plan de Negocio,Cerrado,Posee Certif Ser Soc,Generación de espacios,Sí,1,3,Apartamento,Sí,C - CONTRIBUTIVO
Exito,Individual,FARC,Entre 18 y 25 años,Femenino,Sí,No,Sí,Sí,Bachiller,Técnico,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Generación de espacios,No,2,3,Cuarto(s),Sí,No posee
Exito,Individual,ELN,Entre 18 y 25 años,Femenino,Sí,No,No,Sí,Bachiller,Operario,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Generación de espacios,No,1,2,Casa,No,S - SUBSIDIADO
Exito,Individual,FARC,Entre 18 y 25 años,Masculino,Sí,No,Sí,Sí,Bachiller,Auxiliar,Desocupados,Plan de Negocio,Cerrado,Vinculado a Ser Soc,Embeller Esp Pub,No,0,1,Casa,No,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Femenino,Sí,No,No,Sí,Sin Nivel,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,Embeller Esp Pub,No,1,2,Casa,No,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Femenino,Sí,Sí,No,Sí,Básica Secundaria,Complementario,Desocupados,No Aplica,No Aplica,Vinculado a Ser Soc,Multiplicar Conocimiento,Sí,1,3,Casa,No,No posee
Exito,Individual,ELN,Entre 18 y 25 años,Masculino,Sí,Sí,Sí,Sí,Básica Secundaria,Complementario,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Embeller Esp Pub,No,1,3,Casa,No,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Femenino,Sí,No,No,Sí,Bachiller,Técnico,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,No Aplica,No Aplica,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Femenino,Sí,Sí,No,Sí,Básica Secundaria,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,No Aplica,No Aplica,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Masculino,Sí,No,No,Sí,Sin Nivel,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,No Aplica,No Aplica,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Femenino,Sí,No,No,Sí,Bachiller,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,No Aplica,No Aplica,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Femenino,Sí,Sí,Sí,Sí,Básica Secundaria,Complementario,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,0,2,No Aplica,No Aplica,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Femenino,Sí,No,No,Sí,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Multiplicar Conocimiento,Sí,2,4,No Aplica,No Aplica,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Masculino,Sí,No,No,Sí,Sin Nivel,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,2,4,No Aplica,No Aplica,No posee
Exito,Individual,ELN,Entre 18 y 25 años,Masculino,Sí,No,No,Sí,Básica Primaria,Complementario,Desocupados,Plan de Negocio,Cerrado,Posee Certif Ser Soc,Multiplicar Conocimiento,No,0,1,Apartamento,Sí,No posee
Exito,Individual,ELN,Entre 18 y 25 años,Masculino,Sí,No,No,Sí,Bachiller,Técnico,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Embeller Esp Pub,No,0,1,Apartamento,Sí,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Masculino,Sí,Sí,No,Sí,Básica Secundaria,No Aplica,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Generación de espacios,No,0,1,Apartamento,Sí,No posee
Exito,Individual,ELN,Entre 18 y 25 años,Femenino,Sí,No,No,Sí,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,1,2,Apartamento,Sí,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Femenino,Sí,Sí,No,Sí,Básica Secundaria,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,Recuperación Ambiental,No,0,2,Casa,Sí,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Masculino,Sí,No,No,Sí,Bachiller,No Aplica,Desocupados,Plan de Negocio,Pendiente por visita ISUN,No Vinculado Ser Social,No Aplica,No,0,1,Casa,Sí,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Femenino,Sí,No,No,Sí,Bachiller,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,2,Casa,Sí,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Femenino,Sí,No,Sí,Sí,Bachiller,Auxiliar,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Acompañar Salud y Aliment,Sí,0,2,Casa,Sí,No posee
Exito,Individual,ELN,Entre 18 y 25 años,Femenino,Sí,No,No,Sí,Bachiller,Operario,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Generación de espacios,No,1,3,Casa,Sí,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Femenino,Sí,No,Sí,Sí,Bachiller,Técnico,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Recuperación Ambiental,No,0,1,Cuarto(s),Sí,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Femenino,Sí,No,No,Sí,Bachiller,No Aplica,Desocupados,Plan de Negocio,Pendiente por visita ISUN,No Vinculado Ser Social,No Aplica,Sí,0,2,Cuarto(s),Sí,No posee
Exito,Individual,ELN,Entre 18 y 25 años,Masculino,Sí,No,Sí,Sí,Bachiller,Complementario,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,0,2,Cuarto(s),Sí,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Masculino,Sí,No,No,Sí,Básica Secundaria,Complementario,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,0,3,Apartamento,Sí,S - SUBSIDIADO
Exito,Individual,ELN,Entre 18 y 25 años,Femenino,Sí,No,No,Sí,Bachiller,Operario,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Embeller Esp Pub,No,1,4,Casa,Sí,S - SUBSIDIADO
Exito,Individual,FARC,Entre 18 y 25 años,Femenino,Sí,No,No,Sí,Bachiller,Complementario,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Recuperación Ambiental,No,0,1,Casa,No,No posee
Exito,Individual,ELN,Entre 18 y 25 años,Femenino,Sí,No,Sí,Sí,Bachiller,Técnico,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,Casa,No,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Masculino,Sí,No,No,Sí,Básica Primaria,Complementario,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Embeller Esp Pub,Sí,0,2,Casa,No,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Femenino,Sí,No,No,Sí,Bachiller,Técnico,Desocupados,Plan de Negocio,Pendiente por visita ISUN,Posee Certif Ser Soc,Embeller Esp Pub,No,0,2,Casa,No,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Femenino,Sí,No,No,Sí,Bachiller,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,1,3,Casa,No,No posee
Exito,Individual,ELN,Entre 18 y 25 años,Femenino,Sí,Sí,No,Sí,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,No Aplica,No Aplica,No posee
Exito,Individual,ELN,Entre 18 y 25 años,Femenino,Sí,No,Sí,Sí,Bachiller,Técnico,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,No Aplica,No Aplica,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Masculino,Sí,No,No,Sí,Bachiller,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,No Aplica,No Aplica,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Femenino,Sí,No,No,Sí,Bachiller,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,1,No Aplica,No Aplica,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Masculino,Sí,Sí,No,Sí,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,0,2,No Aplica,No Aplica,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Masculino,Sí,No,No,Sí,Sin Nivel,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,0,2,No Aplica,No Aplica,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Femenino,Sí,Sí,No,Sí,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,0,3,No Aplica,No Aplica,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Masculino,Sí,No,No,Sí,Sin Nivel,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,1,3,No Aplica,No Aplica,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Masculino,Sí,Sí,No,Sí,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,1,3,No Aplica,No Aplica,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Femenino,Sí,Sí,No,Sí,Básica Secundaria,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,1,4,No Aplica,No Aplica,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Femenino,Sí,No,No,Sí,Bachiller,No Aplica,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,No,1,4,No Aplica,No Aplica,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Femenino,Sí,No,No,Sí,Bachiller,Complementario,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Embeller Esp Pub,No,0,1,Apartamento,Sí,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Femenino,Sí,Sí,No,Sí,Básica Primaria,No Aplica,Desocupados,No Aplica,No Aplica,Vinculado a Ser Soc,Generación de espacios,Sí,0,2,Apartamento,Sí,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Femenino,Sí,No,Sí,Sí,Bachiller,Técnico,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Recuperación Ambiental,Sí,0,2,Apartamento,Sí,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Femenino,Sí,No,No,Sí,Bachiller,Tecnológico,Desocupados,Plan de Negocio,Pendiente por visita ISUN,No Vinculado Ser Social,No Aplica,Sí,1,3,Apartamento,Sí,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Femenino,Sí,No,No,Sí,Bachiller,Complementario,Desocupados,No Aplica,No Aplica,No Vinculado Ser Social,No Aplica,Sí,2,4,Casa,Sí,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Femenino,Sí,No,No,Sí,Bachiller,No Aplica,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Acompañar Salud y Aliment,No,0,1,Cuarto(s),Sí,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Femenino,Sí,No,No,Sí,Bachiller,Técnico,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Aporte habilidades Especiales,No,0,1,Cuarto(s),Sí,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Femenino,Sí,No,No,Sí,Bachiller,Técnico,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Aporte habilidades Especiales,No,0,1,Cuarto(s),Sí,No posee
Exito,Individual,FARC,Entre 18 y 25 años,Masculino,Sí,Sí,No,Sí,Básica Secundaria,No Aplica,Desocupados,No Aplica,No Aplica,Posee Certif Ser Soc,Embeller Esp Pub,Sí,2,4,Cuarto(s),Sí,No posee
